Incident_ID,Company_Name,Industry,Attack_Type,Date_of_Incident,Breach_Size,Financial_Loss,Country,Attack_Vector,Mitigation_Time,Year,Month,Day
28881,"Melendez, Hanna And Boyer",Retail,Data Breach,2022-10-11,4950575.0,1012019.51,Uk,DDoS Attack,27,2022,10,11
28882,"Graham, Madden And Porter",Telecommunications,Supply Chain Attack,2023-12-17,2004655.0,288811.37,France,Phishing,25,2023,12,17
28883,Mercer Group,Manufacturing,Malware,2020-05-20,4124263.0,3780867.68,Spain,Insider Threat,5,2020,5,20
28884,"Torres, Kim And Hebert",Healthcare,Supply Chain Attack,2021-03-15,6507477.0,4599834.49,Uk,DDoS Attack,10,2021,3,15
28885,Mueller-Sims,Healthcare,Data Breach,2023-05-05,4950575.0,2789319.69,Italy,Phishing,30,2023,5,5
28886,"Schultz, Wilson And Barron",Manufacturing,Denial of Service,2023-05-28,644344.0,4302373.84,Uk,DDoS Attack,60,2023,5,28
28887,Nunez Plc,Retail,Data Breach,2020-06-14,5199812.0,2920039.68,Uk,Malware Infection,34,2020,6,14
28888,"Atkins, Pierce And Hill",Healthcare,Data Breach,2022-11-26,5477416.0,520997.68,Belgium,Spear Phishing,30,2022,11,26
28889,Watson-Martin,Healthcare,Ransomware,2021-12-31,1218800.0,3959884.73,Belgium,Phishing,6,2021,12,31
28890,Schroeder-Martin,Tech,Supply Chain Attack,2020-08-09,2895879.0,3610302.48,Belgium,Insider Threat,38,2020,8,9
28891,Carter-Ward,Manufacturing,Data Breach,2021-03-05,5798304.0,2401706.47,Netherlands,DDoS Attack,53,2021,3,5
28892,Shaffer Llc,Retail,Ransomware,2022-09-03,1631638.0,2520967.17,Denmark,Spear Phishing,5,2022,9,3
28893,Shepherd-Bean,Healthcare,Supply Chain Attack,2022-12-25,6789498.0,3863900.91,Belgium,DDoS Attack,34,2022,12,25
28894,Carlson Plc,Telecommunications,Denial of Service,2023-08-02,7748033.0,2822238.08,Poland,Phishing,42,2023,8,2
28895,Griffin-Smith,Telecommunications,Ransomware,2020-05-24,472454.0,3100390.41,Italy,Phishing,11,2020,5,24
28896,Le-Riggs,Manufacturing,Data Breach,2020-09-27,619428.0,130129.34,Belgium,Phishing,40,2020,9,27
28897,Atkins Inc,Retail,Ransomware,2021-04-22,5324024.0,1305530.61,Sweden,DDoS Attack,23,2021,4,22
28898,Lee And Sons,Healthcare,Ransomware,2023-05-11,4950575.0,2992706.04,Uk,Phishing,14,2023,5,11
28899,Matthews Llc,Tech,Data Breach,2020-11-06,5028119.0,4769754.99,Uk,Spear Phishing,12,2020,11,6
28900,Johnson Llc,Healthcare,Data Breach,2021-12-11,8543862.0,4190476.88,Sweden,Phishing,54,2021,12,11
28901,Benson-Sharp,Manufacturing,Ransomware,2023-06-13,4950575.0,2718429.96,Denmark,Insider Threat,20,2023,6,13
28902,George-Davis,Telecommunications,Supply Chain Attack,2021-07-27,4950575.0,3672791.94,Italy,Compromised Vendor,12,2021,7,27
28903,Foster Inc,Tech,Data Breach,2023-03-12,4950575.0,2003264.9,Spain,DDoS Attack,54,2023,3,12
28904,"Browning, Cooper And Herring",Retail,Phishing,2021-01-09,5332653.0,2788613.82,Belgium,Compromised Vendor,13,2021,1,9
28905,"Acevedo, Mckinney And Weeks",Healthcare,Phishing,2022-06-28,6174117.0,1484826.56,Uk,Phishing,26,2022,6,28
28906,"Andrade, Taylor And Fox",Tech,Malware,2023-04-19,4950575.0,3043655.92,Netherlands,Phishing,5,2023,4,19
28907,"Graham, Walker And Hurley",Healthcare,Ransomware,2022-07-03,4950575.0,1806635.88,Uk,Compromised Vendor,12,2022,7,3
28908,"Sherman, Lopez And Thomas",Telecommunications,Data Breach,2020-11-12,5322595.0,196364.39,Uk,DDoS Attack,51,2020,11,12
28909,Alvarez Inc,Tech,Malware,2023-10-07,3641632.0,3047464.84,Belgium,Compromised Vendor,46,2023,10,7
28910,Khan Inc,Tech,Data Breach,2022-10-23,4950575.0,3006292.95,Italy,DDoS Attack,44,2022,10,23
28911,"Oneill, Calhoun And Garcia",Tech,Ransomware,2023-10-15,450621.0,4342939.21,Spain,Compromised Vendor,10,2023,10,15
28912,Robinson And Sons,Healthcare,Ransomware,2020-09-19,7314566.0,3929206.04,Sweden,Spear Phishing,50,2020,9,19
28913,Smith-Carter,Finance,Data Breach,2020-11-09,2746753.0,2338811.97,Belgium,Compromised Vendor,6,2020,11,9
28914,Cunningham Inc,Retail,Malware,2022-06-16,5554721.0,3084053.24,Netherlands,Phishing,40,2022,6,16
28915,"Pierce, Smith And Morris",Healthcare,Malware,2021-03-15,6300135.0,586158.35,Uk,Phishing,55,2021,3,15
28916,"Fitzgerald, Holloway And Andrews",Manufacturing,Data Breach,2021-05-03,9164640.0,2303154.48,Belgium,DDoS Attack,13,2021,5,3
28917,Reyes-Medina,Healthcare,Data Breach,2020-04-02,130205.0,602306.49,Belgium,Phishing,7,2020,4,2
28918,Miller Group,Manufacturing,Ransomware,2020-01-13,7070192.0,3470847.54,Uk,Phishing,17,2020,1,13
28919,Thomas-Mooney,Manufacturing,Phishing,2023-01-27,3527936.0,4538720.86,Sweden,DDoS Attack,37,2023,1,27
28920,"Sheppard, Nelson And Jackson",Telecommunications,Supply Chain Attack,2021-05-29,4950575.0,3295029.22,Spain,DDoS Attack,52,2021,5,29
28921,"Coleman, Hayes And Burke",Healthcare,Ransomware,2020-07-23,9002366.0,4555649.47,Netherlands,Insider Threat,48,2020,7,23
28922,Morris Llc,Retail,Data Breach,2023-01-08,4705247.0,732444.01,Uk,DDoS Attack,33,2023,1,8
28923,"Thompson, Griffin And Watkins",Healthcare,Malware,2022-01-14,97001.0,343238.83,Sweden,Spear Phishing,32,2022,1,14
28924,Stanton-Howell,Manufacturing,Data Breach,2020-07-10,3881667.0,1630880.24,Sweden,DDoS Attack,33,2020,7,10
28925,Silva-Warren,Healthcare,Data Breach,2021-06-02,2005070.0,4230433.34,Uk,Phishing,42,2021,6,2
28926,Gonzalez-Rodriguez,Retail,Ransomware,2020-10-12,6895953.0,1305345.54,Germany,Compromised Vendor,10,2020,10,12
28927,Mora Plc,Manufacturing,Phishing,2022-10-23,4295351.0,446185.92,Spain,Phishing,45,2022,10,23
28928,"Odom, Barnett And Boyer",Manufacturing,Phishing,2020-07-11,3902919.0,961355.95,Italy,Phishing,25,2020,7,11
28929,"Calhoun, Palmer And Holloway",Retail,Ransomware,2022-12-13,5962652.0,3522419.74,Uk,DDoS Attack,40,2022,12,13
28930,Wood Llc,Healthcare,Ransomware,2021-10-26,4609024.0,672731.9,Belgium,DDoS Attack,48,2021,10,26
28931,Thompson And Sons,Manufacturing,Supply Chain Attack,2023-06-08,4950575.0,3183743.56,Netherlands,Compromised Vendor,32,2023,6,8
28932,Edwards-Wood,Tech,Ransomware,2022-07-25,6140323.0,4011100.0,Belgium,Phishing,12,2022,7,25
28933,"Taylor, Lee And Andrade",Retail,Ransomware,2021-06-26,8701516.0,673646.51,Belgium,Compromised Vendor,58,2021,6,26
28934,"Hill, Arnold And Carlson",Manufacturing,Denial of Service,2020-04-08,4950575.0,2130491.25,Spain,Insider Threat,51,2020,4,8
28935,"Ortiz, Pham And Davis",Manufacturing,Data Breach,2022-12-15,3749644.0,2271530.3,Belgium,Phishing,10,2022,12,15
28936,"Smith, Gallegos And Munoz",Healthcare,Ransomware,2021-02-20,2924129.0,1529195.95,Spain,Compromised Vendor,7,2021,2,20
28937,Becker-Nelson,Telecommunications,Denial of Service,2020-09-20,3080490.0,1270920.85,Uk,Phishing,55,2020,9,20
28938,Nelson-Diaz,Finance,Ransomware,2020-12-17,6850890.0,1077252.16,Italy,Compromised Vendor,22,2020,12,17
28939,Marshall-Castaneda,Healthcare,Data Breach,2022-02-01,6290476.0,2962520.29,Uk,Insider Threat,20,2022,2,1
28940,"Burke, Woods And Herring",Manufacturing,Data Breach,2023-07-17,4950575.0,4279817.52,Belgium,Phishing,45,2023,7,17
28941,Scott-Sanders,Retail,Ransomware,2021-11-24,3170705.0,2074272.88,Netherlands,DDoS Attack,37,2021,11,24
28942,Cooper Llc,Healthcare,Ransomware,2023-02-17,4950575.0,117396.11,Uk,Phishing,32,2023,2,17
28943,"Fields, Hart And Baker",Healthcare,Data Breach,2021-12-21,3899318.0,1132272.44,Spain,Compromised Vendor,60,2021,12,21
28944,Elliott Llc,Healthcare,Ransomware,2021-06-06,1592058.0,866609.0,Spain,Phishing,29,2021,6,6
28945,"Harrington, Howard And Brown",Tech,Data Breach,2022-12-06,9019268.0,1395797.16,Belgium,Phishing,44,2022,12,6
28946,Turner And Sons,Manufacturing,Denial of Service,2020-03-21,5991332.0,4278482.08,Italy,Phishing,49,2020,3,21
28947,Silva Group,Manufacturing,Ransomware,2020-05-26,8877802.0,235870.36,Uk,Phishing,28,2020,5,26
28948,Hall-Griffin,Finance,Supply Chain Attack,2020-05-13,1047976.0,117432.61,Belgium,Compromised Vendor,15,2020,5,13
28949,Marquez-Parker,Healthcare,Data Breach,2022-11-16,4686553.0,2753059.47,Belgium,DDoS Attack,33,2022,11,16
28950,Sanford Ltd,Finance,Data Breach,2023-08-06,7520238.0,4367766.99,Spain,Compromised Vendor,15,2023,8,6
28951,"Johnston, Price And Davis",Manufacturing,Data Breach,2020-09-07,4141437.0,2821887.02,France,Compromised Vendor,30,2020,9,7
28952,Roberts-Hoover,Healthcare,Data Breach,2023-10-18,519746.0,2901340.97,Sweden,Phishing,45,2023,10,18
28953,Hall Ltd,Retail,Malware,2023-09-01,445091.0,1332520.47,Denmark,Phishing,25,2023,9,1
28954,"Walker, Schroeder And Clay",Telecommunications,Ransomware,2023-02-17,7846299.0,2182901.01,Sweden,DDoS Attack,27,2023,2,17
28955,Smith Ltd,Healthcare,Supply Chain Attack,2022-11-01,3947852.0,4709739.24,Sweden,Phishing,19,2022,11,1
28956,Villarreal Group,Healthcare,Ransomware,2022-06-26,3171410.0,2617620.22,Italy,Spear Phishing,53,2022,6,26
28957,"Newman, Carter And Baker",Tech,Supply Chain Attack,2022-09-20,6751852.0,595528.62,Sweden,Compromised Vendor,5,2022,9,20
28958,Park-Drake,Tech,Ransomware,2020-01-05,5979294.0,4923196.69,Denmark,DDoS Attack,14,2020,1,5
28959,"Miller, Knight And Whitaker",Tech,Ransomware,2021-11-01,112894.0,1008596.17,Spain,DDoS Attack,6,2021,11,1
28960,Brooks-Branch,Tech,Malware,2020-12-19,4990693.0,4456127.41,Uk,Phishing,41,2020,12,19
28961,Chavez Ltd,Retail,Ransomware,2021-10-04,4950575.0,979738.59,Uk,Insider Threat,14,2021,10,4
28962,"Schmidt, Cox And Thomas",Retail,Data Breach,2021-07-04,3164926.0,1977131.92,Belgium,Compromised Vendor,31,2021,7,4
28963,Brown-Tanner,Retail,Malware,2022-07-09,1437205.0,126954.71,Italy,Phishing,6,2022,7,9
28964,Daniels Inc,Tech,Data Breach,2023-10-06,769418.0,1773875.93,Belgium,Compromised Vendor,20,2023,10,6
28965,Hernandez-Roberson,Manufacturing,Phishing,2023-05-01,4950575.0,1887230.78,France,Compromised Vendor,6,2023,5,1
28966,Williams-Moore,Retail,Supply Chain Attack,2022-08-08,6607931.0,753252.29,Uk,Phishing,28,2022,8,8
28967,Walters-Benson,Telecommunications,Data Breach,2023-08-10,6126480.0,2962811.84,Uk,DDoS Attack,31,2023,8,10
28968,Norman-Snyder,Retail,Data Breach,2022-03-13,4950575.0,4094087.69,Belgium,Compromised Vendor,32,2022,3,13
28969,"Reeves, Goodman And Dalton",Manufacturing,Phishing,2020-04-13,8526022.0,911487.3,Belgium,DDoS Attack,25,2020,4,13
28970,Sims Plc,Healthcare,Ransomware,2023-11-02,4792307.0,2592352.09,Uk,Phishing,13,2023,11,2
28971,Kelly Llc,Manufacturing,Data Breach,2021-12-23,3172412.0,4615407.47,Belgium,Phishing,45,2021,12,23
28972,Thomas-Montgomery,Manufacturing,Data Breach,2020-02-27,4950575.0,1472005.61,Uk,Phishing,17,2020,2,27
28973,Franco Inc,Manufacturing,Phishing,2023-09-26,9555764.0,4484982.66,Belgium,Compromised Vendor,46,2023,9,26
28974,Brewer Llc,Manufacturing,Ransomware,2020-12-09,2334425.0,1553798.49,Sweden,Compromised Vendor,59,2020,12,9
28975,Gonzalez And Sons,Telecommunications,Ransomware,2020-03-29,8777826.0,1573425.3,Belgium,Spear Phishing,58,2020,3,29
28976,Hurst Plc,Tech,Ransomware,2020-02-20,7319139.0,3607581.38,Uk,Compromised Vendor,59,2020,2,20
28977,Davis-Fisher,Finance,Data Breach,2021-01-25,2917182.0,571715.33,Uk,Compromised Vendor,29,2021,1,25
28978,Harrison And Sons,Tech,Ransomware,2021-05-03,6758307.0,1185117.28,Sweden,Phishing,50,2021,5,3
28979,"Gross, Moore And Blair",Retail,Data Breach,2023-10-09,2268944.0,3773625.0,Belgium,Compromised Vendor,38,2023,10,9
28980,Bautista Group,Retail,Ransomware,2021-10-31,7388463.0,2538601.12,France,DDoS Attack,32,2021,10,31
28981,Burns-Love,Manufacturing,Supply Chain Attack,2023-07-15,3391464.0,4700314.07,Netherlands,Phishing,17,2023,7,15
28982,"Moreno, Nichols And Rich",Telecommunications,Ransomware,2022-06-25,8877334.0,4051608.89,Uk,Compromised Vendor,19,2022,6,25
28983,"Mason, Scott And Pitts",Manufacturing,Phishing,2023-11-10,2709635.0,1622345.54,Sweden,Phishing,40,2023,11,10
28984,Gregory-Cox,Tech,Data Breach,2021-03-12,9385867.0,2795735.91,Spain,Phishing,32,2021,3,12
28985,Hayden-Livingston,Retail,Ransomware,2021-05-02,5664745.0,4612997.33,Uk,Compromised Vendor,6,2021,5,2
28986,Craig-Lucas,Retail,Supply Chain Attack,2023-03-23,9367119.0,425600.33,Belgium,Phishing,22,2023,3,23
28987,Mcdonald Ltd,Tech,Ransomware,2021-09-04,5322056.0,3421835.31,Spain,Compromised Vendor,14,2021,9,4
28988,Cardenas Group,Retail,Ransomware,2023-09-16,4020794.0,2265941.07,Belgium,Phishing,32,2023,9,16
28989,"Robertson, Gutierrez And Roberts",Manufacturing,Data Breach,2023-10-12,5120596.0,4167040.82,Spain,DDoS Attack,25,2023,10,12
28990,"Hernandez, Williams And Brown",Energy,Malware,2020-07-31,1950219.0,4682393.22,Belgium,Phishing,9,2020,7,31
28991,Howard Inc,Telecommunications,Data Breach,2021-01-18,4950575.0,2438308.9,Belgium,Compromised Vendor,49,2021,1,18
28992,"Salazar, Walton And James",Manufacturing,Data Breach,2023-03-31,8007669.0,1186310.85,Belgium,Compromised Vendor,15,2023,3,31
28993,Sanders Group,Manufacturing,Ransomware,2021-02-22,6478346.0,1805966.55,Uk,Phishing,45,2021,2,22
28994,Cross Llc,Healthcare,Ransomware,2022-09-08,7700454.0,1314529.25,Uk,Insider Threat,20,2022,9,8
28995,Anderson-Winters,Retail,Data Breach,2023-04-21,4147164.0,4460258.18,Uk,Phishing,9,2023,4,21
28996,Marks-Roberson,Healthcare,Data Breach,2020-03-19,7307889.0,320301.51,Belgium,Compromised Vendor,42,2020,3,19
28997,Grant Ltd,Tech,Ransomware,2023-11-27,1126779.0,2808614.65,Belgium,Compromised Vendor,13,2023,11,27
28998,Kim-Watts,Manufacturing,Ransomware,2023-12-10,2106388.0,3659329.13,Spain,Phishing,32,2023,12,10
28999,Bright-Davis,Tech,Ransomware,2023-12-10,483774.0,4483203.29,Sweden,Compromised Vendor,42,2023,12,10
29000,Winters And Sons,Retail,Phishing,2021-12-07,4950575.0,4270845.0,Uk,Compromised Vendor,31,2021,12,7
29001,"Baker, Washington And Bush",Finance,Phishing,2022-12-21,2985461.0,384203.25,Sweden,DDoS Attack,13,2022,12,21
29002,Perez-Davis,Telecommunications,Ransomware,2021-02-03,8105349.0,715692.82,Spain,Compromised Vendor,23,2021,2,3
29003,Nelson-Delgado,Finance,Ransomware,2020-06-14,1707610.0,4739191.76,Spain,Insider Threat,40,2020,6,14
29004,Hernandez-Hernandez,Healthcare,Ransomware,2020-08-15,201772.0,2773617.02,Belgium,Spear Phishing,29,2020,8,15
29005,Moss-Jones,Finance,Denial of Service,2022-07-06,713910.0,2094840.98,Belgium,Compromised Vendor,15,2022,7,6
29006,"Ware, Davis And Martinez",Retail,Denial of Service,2023-08-10,949872.0,1119520.34,Belgium,Compromised Vendor,15,2023,8,10
29007,Hernandez Group,Telecommunications,Ransomware,2020-01-25,2752637.0,3019080.09,Belgium,Compromised Vendor,49,2020,1,25
29008,Cole Group,Retail,Data Breach,2020-05-06,2684104.0,733271.66,Netherlands,Compromised Vendor,59,2020,5,6
29009,Wu-Pruitt,Retail,Ransomware,2020-06-15,4950575.0,1903244.4,France,DDoS Attack,20,2020,6,15
29010,Schultz Ltd,Retail,Phishing,2023-11-24,2160834.0,100954.41,Belgium,DDoS Attack,11,2023,11,24
29011,Brown-Clark,Retail,Data Breach,2020-11-11,4179450.0,4769485.76,Belgium,Spear Phishing,25,2020,11,11
29012,"Carson, Allen And Taylor",Telecommunications,Ransomware,2022-07-10,9327114.0,704218.2,Uk,Compromised Vendor,33,2022,7,10
29013,"Castro, Martin And Morris",Manufacturing,Data Breach,2022-06-15,1965306.0,1382675.45,Netherlands,Insider Threat,8,2022,6,15
29014,"Smith, Rodriguez And Anderson",Telecommunications,Ransomware,2020-09-13,1876292.0,3547360.59,Netherlands,Phishing,36,2020,9,13
29015,Brown-Kelly,Healthcare,Ransomware,2021-02-19,7467292.0,1066592.25,Belgium,Phishing,34,2021,2,19
29016,Vasquez And Sons,Manufacturing,Data Breach,2021-10-02,6755607.0,3459032.51,Uk,Phishing,14,2021,10,2
29017,Burch Plc,Retail,Malware,2022-03-02,6166555.0,858753.31,Netherlands,Phishing,25,2022,3,2
29018,"Jackson, Johnson And Rodriguez",Finance,Supply Chain Attack,2022-05-03,4950575.0,3402923.22,Uk,Spear Phishing,18,2022,5,3
29019,Gray-Becker,Retail,Ransomware,2021-07-17,4950575.0,1129172.31,Netherlands,DDoS Attack,6,2021,7,17
29020,"Vega, Miller And Lawrence",Telecommunications,Phishing,2023-10-22,9320962.0,3177296.73,Spain,Compromised Vendor,16,2023,10,22
29021,Holloway Inc,Tech,Data Breach,2020-02-14,3204687.0,3201126.95,Belgium,DDoS Attack,53,2020,2,14
29022,"Taylor, Boyd And Morrow",Tech,Malware,2022-12-12,1668915.0,1346267.5,France,Phishing,43,2022,12,12
29023,Kim Plc,Healthcare,Data Breach,2023-07-10,6340868.0,3393526.87,Spain,DDoS Attack,35,2023,7,10
29024,Costa Group,Manufacturing,Phishing,2022-07-24,7494200.0,3643783.04,Italy,Spear Phishing,31,2022,7,24
29025,Barton-Walker,Healthcare,Data Breach,2020-09-12,7800868.0,3258227.84,Uk,Insider Threat,26,2020,9,12
29026,Johns Inc,Retail,Ransomware,2020-11-15,6631559.0,3746137.88,Uk,Insider Threat,44,2020,11,15
29027,Hogan-Bowman,Healthcare,Supply Chain Attack,2023-02-01,4950575.0,659308.35,Netherlands,Compromised Vendor,15,2023,2,1
29028,Kane Inc,Manufacturing,Ransomware,2022-08-02,4616723.0,4286524.3,Belgium,Phishing,12,2022,8,2
29029,Nguyen-Luna,Healthcare,Data Breach,2023-09-27,4950575.0,4666269.32,Sweden,Insider Threat,22,2023,9,27
29030,"King, Cummings And Peterson",Retail,Ransomware,2020-08-10,2629310.0,3617095.54,Sweden,Phishing,46,2020,8,10
29031,"Brown, Rivera And Hernandez",Healthcare,Ransomware,2022-09-23,5724610.0,3919468.83,France,Phishing,30,2022,9,23
29032,Suarez Plc,Healthcare,Phishing,2022-10-05,5830818.0,1774481.7,Uk,Compromised Vendor,43,2022,10,5
29033,Morales Ltd,Manufacturing,Phishing,2022-09-04,7143584.0,2509461.0,Spain,Phishing,42,2022,9,4
29034,Barnes-Mills,Healthcare,Ransomware,2022-06-04,4950575.0,722507.99,Uk,DDoS Attack,57,2022,6,4
29035,Shannon-Frederick,Tech,Malware,2021-03-30,4950575.0,266203.53,Netherlands,Insider Threat,60,2021,3,30
29036,Carlson-Padilla,Healthcare,Malware,2020-06-29,6842969.0,1981668.25,Belgium,DDoS Attack,54,2020,6,29
29037,Butler-Riley,Tech,Ransomware,2020-07-19,3229793.0,4167391.05,Belgium,Phishing,42,2020,7,19
29038,Newman-Cooper,Tech,Data Breach,2020-01-23,704197.0,1276263.21,Spain,DDoS Attack,17,2020,1,23
29039,Moreno Ltd,Manufacturing,Ransomware,2022-10-16,4950575.0,4683315.04,Uk,Phishing,11,2022,10,16
29040,Callahan-Collins,Tech,Phishing,2020-09-30,4950898.0,2084844.5,Belgium,Insider Threat,39,2020,9,30
29041,"Lowe, Jones And Peterson",Finance,Data Breach,2021-04-14,4950575.0,2471111.15,Netherlands,DDoS Attack,8,2021,4,14
29042,Frye Inc,Healthcare,Ransomware,2022-02-15,7168358.0,722870.31,Italy,Compromised Vendor,11,2022,2,15
29043,Wilson Llc,Healthcare,Malware,2023-10-15,7152760.0,1063260.95,Italy,Compromised Vendor,24,2023,10,15
29044,Smith Plc,Retail,Data Breach,2023-03-18,3084997.0,3288161.05,Belgium,DDoS Attack,57,2023,3,18
29045,Wilson Group,Manufacturing,Ransomware,2021-08-30,5119061.0,4162574.16,Spain,Insider Threat,24,2021,8,30
29046,Garcia-Wheeler,Telecommunications,Ransomware,2021-02-15,571879.0,2139687.69,Sweden,Phishing,32,2021,2,15
29047,"Williams, Escobar And Kim",Manufacturing,Phishing,2020-04-14,4950575.0,2892359.42,Denmark,DDoS Attack,59,2020,4,14
29048,Cook Inc,Telecommunications,Malware,2023-10-23,4950575.0,3307017.24,Uk,Compromised Vendor,33,2023,10,23
29049,Walsh Ltd,Manufacturing,Phishing,2021-06-07,1501675.0,151767.25,Belgium,DDoS Attack,6,2021,6,7
29050,Johnson-Sullivan,Healthcare,Malware,2021-01-12,9761515.0,4573446.8,Uk,Compromised Vendor,41,2021,1,12
29051,Terrell-Wilson,Healthcare,Denial of Service,2020-02-17,6518381.0,2520737.12,Uk,DDoS Attack,16,2020,2,17
29052,Martin Group,Retail,Phishing,2021-05-26,9676200.0,1599105.57,Belgium,Phishing,18,2021,5,26
29053,Martin Llc,Tech,Ransomware,2023-05-09,5936086.0,1869510.04,Spain,Insider Threat,51,2023,5,9
29054,Jones Ltd,Telecommunications,Data Breach,2020-12-26,5069447.0,4175346.46,Sweden,Phishing,7,2020,12,26
29055,Prince-Perry,Telecommunications,Ransomware,2022-04-01,2419624.0,3788233.39,Spain,DDoS Attack,53,2022,4,1
29056,Murphy-Turner,Healthcare,Ransomware,2021-05-26,111653.0,2753203.21,Netherlands,Spear Phishing,46,2021,5,26
29057,Long-Livingston,Retail,Supply Chain Attack,2023-02-05,160504.0,4672041.5,Belgium,DDoS Attack,42,2023,2,5
29058,"Harrington, Freeman And Oneill",Retail,Ransomware,2023-05-29,6687044.0,264420.26,Netherlands,Phishing,57,2023,5,29
29059,Hughes-Savage,Healthcare,Ransomware,2022-12-29,3874450.0,3532711.26,France,Spear Phishing,48,2022,12,29
29060,Dillon-Adkins,Manufacturing,Ransomware,2022-08-21,3855070.0,2542743.4,Spain,DDoS Attack,14,2022,8,21
29061,"Myers, Sanchez And Gomez",Healthcare,Malware,2020-03-03,6835873.0,1361126.37,Belgium,Phishing,58,2020,3,3
29062,Robbins Group,Retail,Data Breach,2020-09-06,7384004.0,1126232.86,Uk,Spear Phishing,7,2020,9,6
29063,Thompson Ltd,Healthcare,Supply Chain Attack,2023-01-04,4950575.0,278506.53,France,Phishing,15,2023,1,4
29064,Ramsey Ltd,Retail,Ransomware,2020-07-29,4664429.0,2134276.42,Spain,DDoS Attack,25,2020,7,29
29065,Clark Plc,Healthcare,Malware,2023-04-08,3683114.0,2233521.17,Sweden,DDoS Attack,45,2023,4,8
29066,Stewart Ltd,Telecommunications,Phishing,2022-08-02,8805173.0,1212838.61,Spain,DDoS Attack,15,2022,8,2
29067,Phillips Llc,Tech,Ransomware,2020-05-30,7534135.0,1765575.53,Netherlands,Compromised Vendor,39,2020,5,30
29068,Baker And Sons,Healthcare,Ransomware,2021-05-13,4905311.0,4291685.26,Uk,Compromised Vendor,25,2021,5,13
